query,status,ms,results
q00256.rq,OK,97.2,100000
q00257.rq,OK,137.5,100000
q00258.rq,OK,0.9,328
q00259.rq,OK,76.8,100000
q00260.rq,OK,31.5,57782
q00261.rq,OK,1.4,853
q00262.rq,OK,0.9,791
q00263.rq,OK,4.3,5457
q00264.rq,OK,11.3,17017
q00265.rq,OK,96.1,100000
q00266.rq,OK,277.4,100000
q00267.rq,OK,2.4,1984
q00268.rq,OK,0.5,42
q00269.rq,OK,1.7,1827
q00270.rq,OK,0.6,415
q00271.rq,OK,0.9,861
q00272.rq,OK,0.7,570
q00273.rq,OK,7.5,14544
q00274.rq,OK,4.5,5924
q00275.rq,OK,119.7,100000
q00276.rq,OK,59.8,100000
q00277.rq,OK,4.5,6131
q00278.rq,OK,7.9,10685
q00279.rq,OK,3.0,3665
q00280.rq,OK,1.6,1514
q00281.rq,OK,5.9,8841
q00282.rq,OK,10.7,17465
q00283.rq,OK,3.5,4895
q00284.rq,OK,0.6,134
q00285.rq,OK,6.1,9210
q00286.rq,OK,13.8,21463
q00287.rq,OK,2.1,2356
q00288.rq,OK,13.4,23956
q00289.rq,OK,2.3,3353
q00290.rq,ERROR,16566.1,0
q00291.rq,OK,36.6,57426
q00292.rq,OK,4.2,6660
q00293.rq,OK,4.5,7348
q00294.rq,OK,2.0,3078
q00295.rq,OK,20.0,31197
q00296.rq,OK,160.3,100000
q00297.rq,OK,1.8,1783
q00298.rq,OK,7.1,12106
q00299.rq,OK,6.0,8277
q00300.rq,OK,49.7,89383
q00301.rq,OK,7.0,12385
q00302.rq,OK,58.3,100000
q00303.rq,OK,1.7,1591
q00304.rq,OK,90.6,100000
q00305.rq,OK,15.2,23955
q00306.rq,OK,31.1,49734
q00307.rq,OK,36889.7,46
q00308.rq,ERROR,15469.5,0
q00309.rq,OK,408.5,43144
q00310.rq,OK,453.0,90540
q00311.rq,OK,793.9,100000
q00312.rq,OK,428.6,59943
q00313.rq,OK,501.9,100000
q00314.rq,OK,576.8,100000
q00315.rq,OK,524.6,100000
q00316.rq,OK,2.3,2691
q00317.rq,ERROR,31379.9,0
q00318.rq,OK,25.6,8196
q00319.rq,ERROR,16164.6,0
q00320.rq,OK,0.5,1
q00321.rq,OK,35738.7,100000
q00322.rq,OK,22599.2,100000
q00323.rq,OK,32.3,128
q00324.rq,OK,33.8,965
q00325.rq,OK,271.0,100000
q00326.rq,OK,0.8,107
q00327.rq,OK,0.6,316
q00328.rq,OK,1.2,1051
q00329.rq,OK,0.6,383
q00330.rq,OK,0.3,116
q00331.rq,OK,0.9,997
q00332.rq,OK,0.5,206
q00333.rq,OK,0.4,96
q00334.rq,OK,101.7,100000
q00335.rq,OK,1.4,1142
q00336.rq,OK,0.7,409
q00337.rq,OK,0.6,268
q00338.rq,OK,409.3,100000
q00339.rq,OK,190.8,100000
q00340.rq,OK,0.9,235
q00341.rq,ERROR,16325.7,0
q00342.rq,OK,18.2,26206
q00343.rq,OK,8.2,13517
q00344.rq,OK,2.7,3182
q00345.rq,OK,17.7,28872
q00346.rq,OK,191.5,100000
q00347.rq,OK,148.5,100000
q00348.rq,OK,1.0,75
q00349.rq,OK,333.6,100000
q00350.rq,OK,175.6,100000
q00351.rq,OK,171.0,100000
q00352.rq,ERROR,16239.4,0
q00353.rq,OK,159.6,100000
q00354.rq,OK,194.0,100000
q00355.rq,OK,67.5,100000
q00356.rq,OK,29.0,100000
q00357.rq,OK,88.4,100000
q00358.rq,OK,36724.5,100000
q00359.rq,OK,25.5,197
q00360.rq,OK,120.2,10097
q00361.rq,OK,168.9,14724
q00362.rq,OK,104.6,1712
q00363.rq,OK,187.9,100000
q00364.rq,OK,33959.9,100000
q00365.rq,OK,0.9,53
q00366.rq,ERROR,7356.5,0
q00367.rq,OK,1.3,601
q00368.rq,OK,4.9,5856
q00369.rq,OK,109.1,100000
q00370.rq,OK,3.5,4086
q00371.rq,OK,20.5,30030
q00372.rq,OK,1.0,239
q00373.rq,OK,53.6,100000
q00374.rq,OK,1.5,789
q00375.rq,OK,0.7,269
q00376.rq,OK,1.3,900
q00377.rq,OK,0.3,13
q00378.rq,OK,0.4,59
q00379.rq,OK,0.6,289
q00380.rq,OK,214.1,100000
q00381.rq,OK,1.0,311
q00382.rq,OK,1.1,891
q00383.rq,OK,0.5,57
q00384.rq,OK,0.7,537
q00385.rq,OK,1.3,1006
q00386.rq,OK,0.8,390
q00387.rq,OK,17.7,24859
q00388.rq,OK,45.0,75470
q00389.rq,OK,3.7,3848
q00390.rq,OK,0.5,146
q00391.rq,OK,3.4,3835
q00392.rq,OK,717.0,100000
q00393.rq,OK,1.2,127
q00394.rq,OK,59.5,100000
q00395.rq,OK,285.7,100000
q00396.rq,OK,0.8,179
q00397.rq,OK,4.8,5942
q00398.rq,OK,3.0,3168
q00399.rq,OK,21.6,28849
q00400.rq,OK,6.7,8201
q00401.rq,OK,0.8,439
q00402.rq,OK,0.4,27
q00403.rq,OK,8.0,11601
q00404.rq,OK,2.3,2386
q00405.rq,ERROR,19235.8,0
q00406.rq,ERROR,16206.2,0
q00407.rq,OK,1.5,783
q00408.rq,OK,277.8,100000
q00409.rq,OK,34.7,61698
q00410.rq,OK,17.2,24629
q00411.rq,OK,727.8,100000
q00412.rq,OK,2.6,1973
q00413.rq,OK,280.2,100000
q00414.rq,OK,1.5,693
q00415.rq,OK,22.0,28848
q00416.rq,OK,281.1,100000
q00417.rq,OK,3.1,2938
q00418.rq,OK,1.0,644
q00419.rq,OK,41731.6,30
q00420.rq,ERROR,9511.9,0
q00421.rq,OK,522.1,100000
q00422.rq,ERROR,8719.4,0
q00423.rq,OK,18.0,26817
q00424.rq,OK,269.0,78803
q00425.rq,OK,108.4,38715
q00426.rq,OK,15.0,24598
q00427.rq,OK,123.3,100000
q00428.rq,OK,1063.1,100000
q00429.rq,OK,0.9,227
q00430.rq,OK,3.9,6997
q00431.rq,OK,0.4,0
q00432.rq,OK,74.8,100000
q00433.rq,OK,0.9,121
q00434.rq,OK,7.6,10807
q00435.rq,OK,27.8,40612
q00436.rq,OK,9.6,13698
q00437.rq,OK,9.5,14188
q00438.rq,OK,8.7,15692
q00439.rq,OK,490.8,100000
q00440.rq,OK,21.6,40274
q00441.rq,OK,6.6,9132
q00442.rq,OK,0.6,33
q00443.rq,OK,7605.7,100000
q00444.rq,OK,1.0,224
q00445.rq,OK,74.2,100000
q00446.rq,OK,0.6,0
q00447.rq,ERROR,16522.7,0
q00448.rq,OK,82.2,100000
q00449.rq,OK,210.1,100000
q00450.rq,ERROR,14694.6,0
q00451.rq,ERROR,1061.5,0
q00452.rq,ERROR,1028.7,0
q00453.rq,ERROR,1042.1,0
q00454.rq,ERROR,1032.3,0
q00455.rq,ERROR,1040.1,0
q00456.rq,ERROR,1024.0,0
q00457.rq,ERROR,1034.1,0
q00458.rq,ERROR,1025.5,0
q00459.rq,ERROR,1030.5,0
q00460.rq,ERROR,1019.8,0
q00461.rq,ERROR,998.8,0
q00462.rq,ERROR,1019.2,0
q00463.rq,ERROR,988.9,0
q00464.rq,ERROR,1003.9,0
q00465.rq,ERROR,1004.3,0
q00466.rq,ERROR,1019.1,0
q00467.rq,ERROR,1017.7,0
q00468.rq,ERROR,1017.3,0
q00469.rq,ERROR,1012.2,0
q00470.rq,ERROR,1028.4,0
q00471.rq,ERROR,1006.9,0
q00472.rq,ERROR,1026.6,0
q00473.rq,ERROR,1014.7,0
q00474.rq,ERROR,993.4,0
q00475.rq,ERROR,1003.6,0
q00476.rq,ERROR,1019.9,0
q00477.rq,ERROR,997.7,0
q00478.rq,ERROR,1020.9,0
q00479.rq,ERROR,1006.7,0
q00480.rq,ERROR,1009.5,0
q00481.rq,ERROR,1013.8,0
q00482.rq,ERROR,1005.4,0
q00483.rq,ERROR,1008.0,0
q00484.rq,ERROR,999.9,0
q00485.rq,ERROR,1014.4,0
q00486.rq,ERROR,1026.4,0
q00487.rq,ERROR,1013.4,0
q00488.rq,ERROR,1002.2,0
q00489.rq,ERROR,1011.0,0
q00490.rq,ERROR,1018.4,0
q00491.rq,ERROR,1023.6,0
q00492.rq,ERROR,1025.6,0
q00493.rq,ERROR,1027.0,0
q00494.rq,ERROR,1016.4,0
q00495.rq,ERROR,1030.3,0
q00496.rq,ERROR,1004.1,0
q00497.rq,ERROR,990.5,0
q00498.rq,ERROR,1009.0,0
q00499.rq,ERROR,1000.7,0
q00500.rq,ERROR,989.8,0
q00501.rq,ERROR,1009.2,0
q00502.rq,ERROR,1004.3,0
q00503.rq,ERROR,1004.2,0
q00504.rq,ERROR,1032.5,0
q00505.rq,ERROR,998.6,0
q00506.rq,ERROR,980.3,0
q00507.rq,ERROR,991.0,0
